,etf_id,date,adj_close,close,high,low,open,volume
0,0050.TW,2015-01-05,55.71385192871094,66.55000305175781,66.75,66.0,66.4000015258789,6295612.0
1,0050.TW,2015-01-06,54.33251953125,64.9000015258789,65.75,64.75,65.75,19501826.0
2,0050.TW,2015-01-07,54.41623306274414,65.0,65.25,64.69999694824219,64.69999694824219,6991542.0
3,0050.TW,2015-01-08,55.6719970703125,66.5,66.5999984741211,65.5,65.5,13153525.0
4,0050.TW,2015-01-09,55.37898635864258,66.1500015258789,66.94999694824219,66.05000305175781,66.9000015258789,5891981.0
5,0050.TW,2015-01-12,55.04411697387695,65.75,66.1500015258789,65.6500015258789,65.80000305175781,9060329.0
6,0050.TW,2015-01-13,55.21154022216797,65.94999694824219,66.4000015258789,65.4000015258789,65.5999984741211,6151627.0
7,0050.TW,2015-01-14,54.91853713989258,65.5999984741211,66.05000305175781,65.4000015258789,66.0,7205239.0
8,0050.TW,2015-01-15,55.08598327636719,65.80000305175781,65.94999694824219,65.3499984741211,65.6500015258789,3525540.0
9,0050.TW,2015-01-16,54.83481216430664,65.5,66.4000015258789,65.3499984741211,66.25,9317659.0
10,0050.TW,2015-01-19,55.462703704833984,66.25,66.75,66.05000305175781,66.30000305175781,17591339.0
11,0050.TW,2015-01-20,55.881282806396484,66.75,66.9000015258789,66.3499984741211,66.5,10097725.0
12,0050.TW,2015-01-21,56.29987716674805,67.25,67.30000305175781,67.0,67.19999694824219,17556111.0
13,0050.TW,2015-01-22,56.59288024902344,67.5999984741211,67.9000015258789,67.44999694824219,67.5,16125035.0
14,0050.TW,2015-01-23,57.51377487182617,68.69999694824219,68.69999694824219,68.25,68.25,35859685.0
15,0050.TW,2015-01-26,57.51377487182617,68.69999694824219,68.8499984741211,68.44999694824219,68.55000305175781,20460334.0
16,0050.TW,2015-01-27,57.89049530029297,69.1500015258789,69.25,68.80000305175781,69.0,36217348.0
17,0050.TW,2015-01-28,57.89049530029297,69.1500015258789,69.19999694824219,68.80000305175781,68.80000305175781,35993620.0
18,0050.TW,2015-01-29,57.17890548706055,68.30000305175781,69.05000305175781,68.1500015258789,69.05000305175781,19790454.0
19,0050.TW,2015-01-30,56.92774963378906,68.0,68.5999984741211,68.0,68.5999984741211,4264474.0
20,0050.TW,2015-02-02,57.0533332824707,68.1500015258789,68.3499984741211,67.9000015258789,68.19999694824219,5810959.0
21,0050.TW,2015-02-03,57.47190475463867,68.6500015258789,68.8499984741211,68.0999984741211,68.3499984741211,16645523.0
22,0050.TW,2015-02-04,58.099788665771484,69.4000015258789,69.5,69.05000305175781,69.19999694824219,20357668.0
23,0050.TW,2015-02-05,57.84864044189453,69.0999984741211,69.25,68.80000305175781,69.05000305175781,4783568.0
24,0050.TW,2015-02-06,57.55562973022461,68.75,69.19999694824219,68.6500015258789,69.0999984741211,4107898.0
25,0050.TW,2015-02-09,57.3463249206543,68.5,68.75,68.25,68.75,3512269.0
26,0050.TW,2015-02-10,57.137046813964844,68.25,68.5,68.19999694824219,68.44999694824219,8023091.0
27,0050.TW,2015-02-11,57.764923095703125,69.0,69.25,68.69999694824219,68.69999694824219,7199400.0
