Unnamed: 0,etf_id,date,adj_close,close,high,low,open,volume,rsi,ma5,ma20,macd_line,macd_signal,macd_hist,pct_k,pct_d,daily_return,cumulative_return
0,00685L.TW,2017-03-23,,,,,,,,,,,,,,,,
1,00685L.TW,2017-03-24,,,,,,,,,,,,,,,,
2,00685L.TW,2017-03-27,,,,,,,,,,,,,,,,
3,00685L.TW,2017-03-28,,,,,,,,,,,,,,,,
4,00685L.TW,2017-03-29,,,,,,,,,,,,,,,,
5,00685L.TW,2017-03-30,9.920000076293944,9.920000076293944,10.0,9.90999984741211,9.9399995803833,2013000.0,,,,,,,,,,
6,00685L.TW,2017-03-31,9.880000114440918,9.880000114440918,9.960000038146973,9.880000114440918,9.9399995803833,2233000.0,,,,,,,,,-0.004032254188043205,0.9959677458119568
7,00685L.TW,2017-04-05,10.050000190734863,10.050000190734863,10.050000190734863,9.9399995803833,9.9399995803833,3815000.0,,,,,,,,,0.017206485255548465,1.013104850145272
8,00685L.TW,2017-04-06,9.960000038146973,9.960000038146973,10.039999961853027,9.949999809265137,10.039999961853027,1012000.0,,,,,,,,,-0.008955238893513906,1.0040322541880435
9,00685L.TW,2017-04-07,9.890000343322754,9.890000343322754,9.93000030517578,9.75,9.93000030517578,1406000.0,,9.94000015258789,,,,,,,-0.007028081782742834,0.9969758333930984
10,00685L.TW,2017-04-10,9.93000030517578,9.93000030517578,9.9399995803833,9.880000114440918,9.90999984741211,958000.0,,9.942000198364259,,,,,,,0.00404448538568869,1.0010080875811416
11,00685L.TW,2017-04-11,9.859999656677246,9.859999656677246,10.0,9.850000381469728,9.880000114440918,2075000.0,,9.938000106811524,,,,,,,-0.0070494105082803404,0.9939515706496734
12,00685L.TW,2017-04-12,9.84000015258789,9.84000015258789,9.869999885559082,9.779999732971191,9.850000381469728,1481000.0,,9.896000099182128,,,,,,,-0.0020283473413522657,0.9919354916239133
13,00685L.TW,2017-04-13,9.90999984741211,9.90999984741211,9.9399995803833,9.84000015258789,9.84000015258789,1522000.0,,9.886000061035157,,,,,,,0.007113790014099619,0.9989919124188584
14,00685L.TW,2017-04-14,9.68000030517578,9.68000030517578,9.8100004196167,9.68000030517578,9.8100004196167,1645000.0,,9.844000053405761,,,,,,,-0.023208834084532448,0.9758064748717393
15,00685L.TW,2017-04-17,9.65999984741211,9.65999984741211,9.729999542236328,9.59000015258789,9.729999542236328,875000.0,,9.789999961853027,,,,,,,-0.002066162926975923,0.9737902997094563
16,00685L.TW,2017-04-18,9.699999809265137,9.699999809265137,9.760000228881836,9.68000030517578,9.760000228881836,833000.0,,9.757999992370605,,,,,,,0.004140782865927672,0.9778225538974998
17,00685L.TW,2017-04-19,9.520000457763672,9.520000457763672,9.640000343322754,9.510000228881836,9.609999656677246,1228000.0,,9.694000053405762,,,,,,,-0.018556634540295103,0.959677458119566
18,00685L.TW,2017-04-20,9.529999732971191,9.529999732971191,9.5600004196167,9.479999542236328,9.5,2058000.0,,9.618000030517578,,,,,,,0.0010503439838980277,0.9606854495641843
19,00685L.TW,2017-04-21,9.6899995803833,9.6899995803833,9.6899995803833,9.609999656677246,9.609999656677246,1576000.0,41.837421638048525,9.619999885559082,,,,,,,0.01678907155249476,0.976814466316358
20,00685L.TW,2017-04-24,9.710000038146973,9.710000038146973,9.8100004196167,9.649999618530272,9.800000190734863,1093000.0,43.35403885794431,9.629999923706055,,,,,28.654980544508373,,0.002064030818346163,0.9788306414786414
21,00685L.TW,2017-04-25,9.890000343322754,9.890000343322754,9.890000343322754,9.739999771118164,9.770000457763672,2144000.0,54.781851191356445,9.668000030517579,,,,,50.13578741049016,,0.01853762146947746,0.9969758333930983
22,00685L.TW,2017-04-26,9.960000038146973,9.960000038146973,10.0,9.93000030517578,9.979999542236328,1623000.0,58.304661378487644,9.755999946594239,,,,,68.62433286899625,49.13836694133159,0.007077825317921116,1.0040322541880435
23,00685L.TW,2017-04-27,9.960000038146973,9.960000038146973,9.960000038146973,9.899999618530272,9.949999809265137,1344000.0,58.30466137848765,9.842000007629395,,,,,85.9432622451139,68.23446084153343,0.0,1.0040322541880435
24,00685L.TW,2017-04-28,9.979999542236328,9.979999542236328,10.029999732971191,9.949999809265137,9.960000038146973,1418000.0,59.353931854060654,9.9,9.826000022888184,,,,91.84149073775147,82.13636195062054,0.002007982330598068,1.0060483332138037
25,00685L.TW,2017-05-02,10.100000381469728,10.100000381469728,10.15999984741211,10.100000381469728,10.130000114440918,3429000.0,65.03897589194237,9.978000068664551,9.835000038146973,0.0385670716259785,,,91.46443962798101,89.74973087028212,0.012024132739239635,1.0181451919144573
26,00685L.TW,2017-05-03,10.119999885559082,10.119999885559082,10.170000076293944,10.109999656677246,10.109999656677246,1386000.0,65.89512879388113,10.023999977111817,9.847000026702881,0.055045819419541786,,,91.61307120767161,91.6396671911347,0.0019801488449491256,1.0201612709402172
27,00685L.TW,2017-05-04,10.140000343322754,10.140000343322754,10.170000076293944,10.09000015258789,10.149999618530272,1669000.0,66.77149059466501,10.060000038146972,9.851500034332275,0.06892469458459516,,,93.19412340612585,92.09054474725947,0.001976329840893687,1.0221774461025004
28,00685L.TW,2017-05-05,10.020000457763672,10.020000457763672,10.130000114440918,10.020000457763672,10.130000114440918,1848000.0,57.263842641498265,10.072000122070312,9.85450005531311,0.06944035012988792,,,88.88891960301402,91.23203807227048,-0.01183430783985151,1.0100806835383702
29,00685L.TW,2017-05-08,10.06999969482422,10.06999969482422,10.149999618530272,10.050000190734863,10.130000114440918,1751000.0,59.83037657312378,10.090000152587892,9.863500022888184,0.07304155386815303,,,86.47345332113399,89.51883211009128,0.004989943590452572,1.0151209291710324
30,00685L.TW,2017-05-09,10.079999923706056,10.079999923706056,10.220000267028809,10.050000190734863,10.109999656677246,3082000.0,60.343354597397884,10.086000061035156,9.871000003814697,0.07582836646428248,,,81.61639906720826,85.65959066378542,0.0009930714185597544,1.016129016752174
31,00685L.TW,2017-05-10,10.140000343322754,10.140000343322754,10.149999618530272,10.079999923706056,10.100000381469728,1666000.0,63.366174695729676,10.09000015258789,9.885000038146973,0.08193398397808949,,,85.25915520426197,84.44966919753473,0.005952422626074538,1.0221774461025004
32,00685L.TW,2017-05-11,10.229999542236328,10.229999542236328,10.229999542236328,10.140000343322754,10.149999618530272,2522000.0,67.38239424501951,10.107999992370605,9.904500007629395,0.09296329010334503,,,90.09008776802204,85.65521401316408,0.008875660341849834,1.0312499459232056
33,00685L.TW,2017-05-12,10.199999809265137,10.199999809265137,10.25,10.199999809265137,10.229999542236328,1769000.0,64.83097878490237,10.1439998626709,9.919000005722046,0.09815193255587573,0.07265522919219435,0.025496703363681386,93.61861675451088,89.65595324226497,-0.0029325253483475366,1.0282257793163039
34,00685L.TW,2017-05-15,10.300000190734863,10.300000190734863,10.300000190734863,10.220000267028809,10.220000267028809,1501000.0,69.03934764447985,10.189999961853028,9.95,0.10907580613244328,0.07993934458024414,0.029136461552199136,97.22221339191009,93.64363930481436,0.009803959150949337,1.0383064628546739
35,00685L.TW,2017-05-16,10.300000190734863,10.300000190734863,10.350000381469728,10.260000228881836,10.329999923706056,1223000.0,69.03934764447985,10.23400001525879,9.982000017166138,0.11639136741171896,0.08722974914653911,0.02916161826517985,93.51850183904827,94.7864439951564,0.0,1.0383064628546739
36,00685L.TW,2017-05-17,10.25,10.25,10.300000190734863,10.220000267028809,10.300000190734863,1226000.0,64.5595983714275,10.255999946594239,10.00950002670288,0.11680791596322315,0.09314538250987592,0.023662533453347234,88.88886534141464,93.209860190791,-0.004854387360093471,1.0332661210854888
37,00685L.TW,2017-05-18,10.18000030517578,10.18000030517578,10.1899995803833,10.050000190734863,10.100000381469728,1436000.0,58.80662392541033,10.24600009918213,10.042500019073486,0.1102191060849691,0.09656012722489456,0.013658978860074542,74.72221258247829,85.7098599209804,-0.006829238519436176,1.0262097002905433
38,00685L.TW,2017-05-19,10.15999984741211,10.15999984741211,10.1899995803833,10.149999618530272,10.18000030517578,1057000.0,57.23720630040624,10.238000106811523,10.074000024795533,0.10220539680222629,0.0976891811403609,0.004516215661865386,59.23394656114127,74.28167482834473,-0.001964681450304262,1.0241935251282601
39,00685L.TW,2017-05-22,10.239999771118164,10.239999771118164,10.239999771118164,10.1899995803833,10.1899995803833,812000.0,61.646341313880846,10.226000022888183,10.101500034332275,0.10114387607232977,0.09838012012675468,0.002763755945575097,55.53019433524603,63.162117826288544,0.007874008357040552,1.0322580335043468
40,00685L.TW,2017-05-23,10.289999961853027,10.289999961853027,10.3100004196167,10.220000267028809,10.220000267028809,1013000.0,64.13531936706887,10.223999977111816,10.130500030517577,0.10314818272636295,0.09933373264667633,0.0038144500796866154,63.636197246866494,59.4667793810846,0.004882831235591301,1.0372983752735319
41,00685L.TW,2017-05-24,10.329999923706056,10.329999923706056,10.329999923706056,10.289999961853027,10.289999961853027,1555000.0,66.03432857944577,10.239999961853027,10.152500009536743,0.10673391073444982,0.10081376826423104,0.005920142470218784,80.80792609503966,66.65810589238406,0.0038872655006139123,1.0413306294615756
42,00685L.TW,2017-05-25,10.489999771118164,10.489999771118164,10.489999771118164,10.399999618530272,10.40999984741211,849000.0,72.34266810493592,10.301999855041505,10.178999996185302,0.12109042152312632,0.10486909891601011,0.016221322607116215,91.91910142665843,78.78774158952153,0.015488852719633517,1.0574596462137493
43,00685L.TW,2017-05-26,10.449999809265137,10.449999809265137,10.520000457763672,10.43000030517578,10.510000228881836,1195000.0,68.89755595661718,10.359999847412109,10.20349998474121,0.12776757208981593,0.10944879355077128,0.01831877853904465,93.01516909468772,88.58073220546193,-0.0038131518327729763,1.053427392025706
44,00685L.TW,2017-05-31,10.350000381469728,10.350000381469728,10.479999542236328,10.350000381469728,10.479999542236328,802000.0,61.06787172138487,10.381999969482422,10.222000026702881,0.12356575482260546,0.11227218580513812,0.011293569017467336,82.97868167113417,89.30431739749343,-0.009569323408671004,1.0433468046238592
45,00685L.TW,2017-06-01,10.43000030517578,10.43000030517578,10.43000030517578,10.380000114440918,10.380000114440918,1383000.0,64.53970977126157,10.410000038146972,10.238500022888184,0.12524733629267715,0.11486721590264594,0.010380120390031208,76.59569575236405,84.19651550606198,0.007729460942753175,1.0514113129999456
46,00685L.TW,2017-06-02,10.529999732971191,10.529999732971191,10.5600004196167,10.510000228881836,10.5600004196167,1442000.0,68.34029754796049,10.45,10.259000015258788,0.13311465691196922,0.1185167041045106,0.014597952807458625,79.59944961912987,79.72460901420936,0.009587672566585548,1.0614919004017929
47,00685L.TW,2017-06-03,10.529999732971191,10.529999732971191,10.5600004196167,10.510000228881836,10.5600004196167,1442000.0,68.3402975479605,10.457999992370606,10.278499984741211,0.13776153595087948,0.12236567047378438,0.015395865477095094,89.69535745618828,81.96350094256074,0.0,1.0614919004017929
48,00685L.TW,2017-06-05,10.6899995803833,10.6899995803833,10.6899995803833,10.550000190734863,10.550000190734863,1111000.0,73.59235607593695,10.505999946594239,10.311999940872193,0.15259584170425633,0.12841170471987878,0.024184136984377547,96.07834337495838,88.45771681675883,0.015194667755890068,1.0776209171539664
49,00685L.TW,2017-06-06,10.6899995803833,10.6899995803833,10.699999809265137,10.65999984741211,10.68000030517578,792000.0,73.59235607593696,10.573999786376953,10.342999935150146,0.1624791770756584,0.1352251991910347,0.027253977884623692,97.52633913615925,94.43334665576863,0.0,1.0776209171539664
50,00685L.TW,2017-06-07,10.6899995803833,10.6899995803833,10.75,10.670000076293944,10.710000038146973,828000.0,73.59235607593696,10.625999641418456,10.37349991798401,0.1683709164455518,0.14185434264193814,0.026516573803613663,96.63000383127432,96.74489544746399,0.0,1.0776209171539664
51,00685L.TW,2017-06-08,10.729999542236328,10.729999542236328,10.729999542236328,10.68000030517578,10.68000030517578,555000.0,74.89286673137568,10.665999603271484,10.402999877929688,0.1742590748296653,0.14833528907948357,0.025923785750181727,95.51886799528926,96.55840365424096,0.0037418113585738766,1.08165317134201
52,00685L.TW,2017-06-09,10.729999542236328,10.729999542236328,10.800000190734863,10.699999809265137,10.789999961853027,565000.0,74.89286673137568,10.705999565124511,10.427999877929688,0.17688644593027192,0.15404552044964126,0.02284092548063066,92.20653232488168,94.78513471714842,0.0,1.08165317134201
53,00685L.TW,2017-06-12,10.539999961853027,10.539999961853027,10.619999885559082,10.510000228881836,10.539999961853027,652000.0,58.910548982790765,10.675999641418457,10.444999885559081,0.16177246592518024,0.15559090954474905,0.006181556380431191,80.12115208696532,89.28218413571209,-0.01770732418351073,1.0624999879829344
54,00685L.TW,2017-06-13,10.550000190734863,10.550000190734863,10.579999923706056,10.539999961853027,10.579999923706056,148000.0,59.40162635577646,10.64799976348877,10.457499885559082,0.1488852067901103,0.1542497689938213,-0.00536456220371101,64.8924259750372,79.0733701289614,0.0009487883223937565,1.0635080755640762
55,00685L.TW,2017-06-14,10.399999618530272,10.399999618530272,10.619999885559082,10.380000114440918,10.619999885559082,119000.0,49.78939726351212,10.589999771118164,10.462499856948853,0.12512579621736641,0.14842497443853034,-0.023299178221163924,39.08790962291222,61.36716256163825,-0.014218063459024766,1.048387050256521
56,00685L.TW,2017-06-15,10.420000076293944,10.420000076293944,10.449999809265137,10.34000015258789,10.399999618530272,276000.0,50.92958717075357,10.527999877929688,10.47099986076355,0.10668041651653581,0.14007606285413143,-0.03339564633759562,26.49421558488677,43.4915170609454,0.0019231210093542117,1.050403225418804
57,00685L.TW,2017-06-16,10.609999656677246,10.609999656677246,10.609999656677246,10.43000030517578,10.449999809265137,558000.0,60.180333385696514,10.50399990081787,10.492499828338623,0.10616983864456309,0.13329481801221776,-0.027124979367654678,29.06592403271186,31.549349746836953,0.018234124663354168,1.0695564087778797
58,00685L.TW,2017-06-19,10.779999732971191,10.779999732971191,10.789999961853027,10.640000343322754,10.640000343322754,625000.0,66.30167393130127,10.551999855041505,10.523499822616577,0.1181211602025698,0.1302600864502882,-0.012138926247718396,57.24630019315345,37.602146603584025,0.016022627878876428,1.0866935131111952
59,00685L.TW,2017-06-20,11.0,11.0,11.0,10.859999656677246,10.859999656677246,714000.0,72.24747301898746,10.641999816894531,10.561499834060669,0.1436884999873218,0.13294576915769493,0.010742730829626873,84.78253808650102,57.03158743745544,0.020408188541593875,1.1088709592136956
60,00685L.TW,2017-06-21,11.039999961853027,11.039999961853027,11.039999961853027,10.869999885559082,10.90999984741211,812000.0,73.17424915194455,10.769999885559082,10.598999834060669,0.165273295921061,0.13941127451036817,0.025862021410692826,98.55069158658914,80.1931766220812,0.0036363601684570312,1.112903213401739
61,00685L.TW,2017-06-22,11.109999656677246,11.109999656677246,11.109999656677246,11.029999732971191,11.06999969482422,802000.0,74.76257155258043,10.907999801635743,10.63799982070923,0.1858850257021789,0.14870602474873032,0.03717900095344859,100.0,94.44440989103005,0.006340552089319829,1.119959634196684
62,00685L.TW,2017-06-23,11.09000015258789,11.09000015258789,11.15999984741211,11.06999969482422,11.109999656677246,1160000.0,73.4249350579321,11.00399990081787,10.667999839782714,0.19832006693436277,0.15862883318585683,0.039691233748505944,97.15448289123145,98.56839149260686,-0.001800135437208139,1.1179435551709238
63,00685L.TW,2017-06-26,11.470000267028809,11.470000267028809,11.489999771118164,11.100000381469728,11.100000381469728,2836000.0,80.54680456318276,11.142000007629395,10.718999862670898,0.23611596230603915,0.1741262590098933,0.06198970329614584,96.57478692823292,97.90975660648813,0.03426511354485817,1.156250018025598
64,00685L.TW,2017-06-27,11.460000038146973,11.460000038146973,11.520000457763672,11.40999984741211,11.5,1199000.0,79.93965894585736,11.23400001525879,10.77449984550476,0.2622396117912107,0.1917489295661568,0.07049068222505389,94.87986025876451,96.20304335940962,-0.0008718595160439602,1.1552419304444563
65,00685L.TW,2017-06-28,11.25,11.25,11.369999885559082,11.18000030517578,11.31999969482422,1904000.0,68.29727215875769,11.276000022888184,10.815499830245972,0.26296623313919376,0.20599239028076421,0.056973842858429546,90.09824776484338,93.85096498394694,-0.01832461059755186,1.1340725719230975
66,00685L.TW,2017-06-29,11.279999732971191,11.279999732971191,11.390000343322754,11.239999771118164,11.390000343322754,1551000.0,68.99203361341324,11.310000038146972,10.852999830245972,0.2629318982711961,0.2173802918788506,0.04555160639234551,83.89826398991369,89.62545733784053,0.002666642930772678,1.1370967385299995
67,00685L.TW,2017-06-30,11.199999809265137,11.199999809265137,11.210000038146973,11.09000015258789,11.130000114440918,4132000.0,64.90707209761874,11.331999969482421,10.886499834060668,0.2535268625288776,0.224609606008856,0.028917256520021584,76.55362665545965,83.51671280340558,-0.0070921919858044635,1.1290322301539126
68,00685L.TW,2017-07-03,11.229999542236328,11.229999542236328,11.25,11.170000076293944,11.199999809265137,241000.0,65.72659072561858,11.283999824523926,10.91349983215332,0.24566219085919094,0.22882012297892299,0.016842067880267958,75.98864211898835,78.8135109214539,0.002678547632328998,1.1320563967608146
69,00685L.TW,2017-07-04,11.119999885559082,11.119999885559082,11.279999732971191,11.119999885559082,11.25,47000.0,60.177381075675584,11.215999794006347,10.93499984741211,0.22792594054704374,0.22864128649254717,-0.0007153459455034317,71.46887358699986,74.67038078714928,-0.009795161278816966,1.120967721777826
70,00685L.TW,2017-07-05,11.270000457763672,11.270000457763672,11.270000457763672,11.0600004196167,11.149999618530272,773000.0,64.57021525908223,11.219999885559082,10.963999891281128,0.22339842893365258,0.22759271498076825,-0.004194286047115664,72.8631787223357,73.44023147610797,0.013489260229164746,1.136088747085381
